"cntry","essround","variable","ess_id","party","partyfacts_id","partyfacts_name"
"TR",4,"prtvtatr",1,"Adalet Kalkinma Partisi (AKP)",306,"AKP"
"TR",4,"prtvtatr",2,"Anavatan Partisi (ANAP)",1190,"ANAP"
"TR",4,"prtvtatr",3,"Buyuk Birlik Partisi (BBP)",1330,"BBP"
"TR",4,"prtvtatr",4,"Cumhuriyet Halk Partisi (CHP)",1060,"SHP|CHP"
"TR",4,"prtvtatr",5,"Demokrat Parti (DP)",899,NA
"TR",4,"prtvtatr",6,"Demokratik Toplum Partisi (DTP)",1606,NA
"TR",4,"prtvtatr",7,"Demokratik Sol Parti (DSP)",1740,"DSP"
"TR",4,"prtvtatr",9,"Isci Partisi (IP)",2958,NA
"TR",4,"prtvtatr",10,"Milliyetci Hareket Partisi (MHP)",1610,"MHP"
"TR",4,"prtvtatr",11,"Ozgurluk Dayanisma Partisi (ODP)",2958,NA
"TR",4,"prtvtatr",12,"Saadet Partisi (SP)",572,"SP"
"TR",4,"prtvtatr",13,"Sosyal Demokrat Halkci Parti (SHP)",1060,"SHP|CHP"
"TR",4,"prtvtatr",14,"T. Komunist Partisi (TKP)",2958,NA
"TR",4,"prtvtatr",15,"Other party or independent candidate",NA,NA
"TR",4,"prtvtatr",16,"Cast invalid vote",3090,NA
"TR",4,"prtvtatr",17,"Not applicable",NA,NA
"TR",4,"prtvtatr",18,"Refusal",NA,NA
"TR",4,"prtvtatr",19,"Don't know",NA,NA
"UA",2,"prtvtua",1,"Communist Party of Ukraine",2220,NA
"UA",2,"prtvtua",2,"Election bloc of Political Parties 'Victor Yushchenko Bloc '",2228,NA
"UA",2,"prtvtua",3,"Election bloc of Political Parties 'Democratic Party of Ukra",NA,NA
"UA",2,"prtvtua",5,"Election bloc of Political Parties 'Nataliya Vitrenko Bloc'",2208,NA
"UA",2,"prtvtua",6,"The Green Party of Ukraine",2226,NA
"UA",2,"prtvtua",8,"Communist Party of Workers and Peasants",NA,NA
"UA",2,"prtvtua",9,"All-Ukrainian Party 'New Power'",NA,NA
"UA",2,"prtvtua",10,"Election bloc of Political Parties 'Juliya Tymoshenko electi",2228,NA
"UA",2,"prtvtua",11,"Party of Rehabilitation of Invalids of Ukraine",NA,NA
"UA",2,"prtvtua",12,"Communist Party of Ukraine (renew)",NA,NA
"UA",2,"prtvtua",13,"Socialist Party of Ukraine",2211,NA
"UA",2,"prtvtua",14,"Election bloc of Political Parties 'For One Ukraine!'",2224,NA
"UA",2,"prtvtua",15,"Election bloc of Political Parties 'Unity'",NA,NA
"UA",2,"prtvtua",16,"All-Ukrainian Labor Party",NA,NA
"UA",2,"prtvtua",17,"Liberal Party of Ukraine (renew)",NA,NA
"UA",2,"prtvtua",20,"Election bloc of Political Parties 'Team of Winter Generatio",NA,NA
"UA",2,"prtvtua",22,"Peasant Party of Ukraine",NA,NA
"UA",2,"prtvtua",23,"Social-Democratic Party of Ukraine (united)",2210,NA
"UA",2,"prtvtua",24,"Election bloc of Political Parties 'People's Movement of Ukr",NA,NA
"UA",2,"prtvtua",26,"Election bloc of Political Parties 'ZUBR' (For Ukraine, Byel",NA,NA
"UA",2,"prtvtua",27,"Ukrainian Sea Party",NA,NA
"UA",2,"prtvtua",28,"Ukrainian Political Party 'Christian Movement'",NA,NA
"UA",2,"prtvtua",29,"Social-democratic Party of Ukraine",NA,NA
"UA",2,"prtvtua",30,"Election bloc of Political Parties 'Ruses bloc'",NA,NA
"UA",2,"prtvtua",31,"'Woman for the Future' All-Ukrainian Political Union",NA,NA
"UA",2,"prtvtua",32,"Political Party 'Apple'",NA,NA
"UA",2,"prtvtua",33,"Party 'New Generation of Ukraine'",NA,NA
"UA",2,"prtvtua",34,"Other (WRITE DOWN) ___",NA,NA
"UA",2,"prtvtua",35,"Not applicable",NA,NA
"UA",2,"prtvtua",36,"Refusal",NA,NA
"UA",2,"prtvtua",37,"Don't know",NA,NA
"UA",3,"prtvtaua",1,"Party of Regions",2234,NA
"UA",3,"prtvtaua",2,"Bloc of Yulia Tymoshenko",2228,NA
"UA",3,"prtvtaua",3,"Bloc 'Our Ukraine'",2231,NA
"UA",3,"prtvtaua",4,"Socialist party of Ukraine",2211,NA
"UA",3,"prtvtaua",5,"Communist party of Ukraine",2220,NA
"UA",3,"prtvtaua",6,"Bloc of Natalya Vitrenko 'Peoples' opposition'",NA,NA
"UA",3,"prtvtaua",7,"Peoples' bloc of Lytvyn",2230,NA
"UA",3,"prtvtaua",8,"Ukrainian Peoples' bloc of Kostenko and Plyusch",NA,NA
"UA",3,"prtvtaua",9,"Party 'Veche'",NA,NA
"UA",3,"prtvtaua",10,"Civil bloc PORA-PRP",NA,NA
"UA",3,"prtvtaua",11,"Oppositional bloc 'NOT THIS WAY'",NA,NA
"UA",3,"prtvtaua",12,"other",NA,NA
"UA",3,"prtvtaua",13,"against all",NA,NA
"UA",3,"prtvtaua",14,"Not applicable",NA,NA
"UA",3,"prtvtaua",15,"Refusal",NA,NA
"UA",3,"prtvtaua",16,"Don't know",NA,NA
"UA",4,"prtvtbua",1,"Block of Lytvyn",2230,NA
"UA",4,"prtvtbua",2,"Block of Yulia Tymoshenko",2228,NA
"UA",4,"prtvtbua",3,"Block 'Our Ukraine - People's self-defense'",2231,NA
"UA",4,"prtvtbua",4,"Communist party of Ukraine",2220,NA
"UA",4,"prtvtbua",5,"Party of regions",2234,NA
"UA",4,"prtvtbua",6,"Progressive socialist party of Ukraine",NA,NA
"UA",4,"prtvtbua",7,"Socialist party of Ukraine",2211,NA
"UA",4,"prtvtbua",8,"Other",NA,NA
"UA",4,"prtvtbua",9,"Against all",NA,NA
"UA",4,"prtvtbua",10,"Not applicable",NA,NA
"UA",4,"prtvtbua",11,"Refusal",NA,NA
"UA",4,"prtvtbua",12,"Don't know",NA,NA
"UA",4,"prtvtbua",13,"No answer",NA,NA
"UA",5,"prtvtbua",1,"Block of Lytvyn",2230,NA
"UA",5,"prtvtbua",2,"Block of Yulia Tymoshenko",2228,NA
"UA",5,"prtvtbua",3,"Block 'Our Ukraine - People's self-defense'",2231,NA
"UA",5,"prtvtbua",4,"Communist party of Ukraine",2220,NA
"UA",5,"prtvtbua",5,"Party of regions",2234,NA
"UA",5,"prtvtbua",6,"Progressive socialist party of Ukraine",NA,NA
"UA",5,"prtvtbua",7,"Socialist party of Ukraine",2211,NA
"UA",5,"prtvtbua",8,"Other",NA,NA
"UA",5,"prtvtbua",9,"Against all",NA,NA
"UA",5,"prtvtbua",10,"Not applicable",NA,NA
"UA",5,"prtvtbua",11,"Refusal",NA,NA
"UA",5,"prtvtbua",12,"Don't know",NA,NA
"UA",5,"prtvtbua",13,"No answer",NA,NA
"UA",6,"prtvtcua",1,"All Ukrainian Union ""Fatherland""",3266,NA
"UA",6,"prtvtcua",2,"All Ukrainian Union ""Freedom""",3267,NA
"UA",6,"prtvtcua",3,"Communist Party of Ukraine",2220,NA
"UA",6,"prtvtcua",4,"UDAR (Ukrainian Democratic Alliance for Reform) of Vitali Kl",5825,NA
"UA",6,"prtvtcua",5,"Party of Regions",2234,NA
"UA",6,"prtvtcua",6,"Other (Write in)",NA,NA
"UA",6,"prtvtcua",7,"Not applicable",NA,NA
"UA",6,"prtvtcua",8,"Refusal",NA,NA
"UA",6,"prtvtcua",9,"Don't know",NA,NA
"UA",6,"prtvtcua",10,"No answer",NA,NA
"DK",9,"prtvtddk",1,"Socialdemokratiet - The Social democrats",379,"Sd"
"DK",9,"prtvtddk",2,"Det Radikale Venstre - The Radical Liberal Party",1507,"RV"
"DK",9,"prtvtddk",3,"Det Konservative Folkeparti - Conservative People's Party",536,"KF"
"DK",9,"prtvtddk",4,"SF Socialistisk Folkeparti - Socialist People's Party",329,"SF"
"DK",9,"prtvtddk",5,"Dansk Folkeparti - Danish People's Party",1022,"DF"
"DK",9,"prtvtddk",6,"Kristendemokraterne - Christian Democrats",53,"KrF"
"DK",9,"prtvtddk",7,"Venstre, Danmarks Liberale Parti - The Liberal Party",1204,"V"
"DK",9,"prtvtddk",8,"Liberal Alliance - Liberal Alliance",212,"NLA"
"DK",9,"prtvtddk",9,"Enhedslisten - Unity List - The Red-Green Alliance",1527,"En-O"
"DK",9,"prtvtddk",10,"Alternativet - The Alternative",NA,NA
"DK",9,"prtvtddk",11,"Other",NA,NA
"HR",9,"prtvtahr",1,"Hrvatska demokratska zajednica (HDZ)",1431,"HDZ"
"HR",9,"prtvtahr",2,"Narodna koalicija - SDP, HNS, HSU, HSS",NA,NA
"HR",9,"prtvtahr",3,"Most nezavisnih lista (Most)",4865,"Most"
"HR",9,"prtvtahr",4,"Koalicija Živi zid, Promijenimo Hrvatsku, Abeceda, HDSS",2029,"HDSS"
"HR",9,"prtvtahr",5,"Koalicija za premijera - BM 365, NS-R, NV-SR, HSSSR, BUZ",NA,NA
"HR",9,"prtvtahr",6,"Koalicija IDS, PGS, LRI",NA,NA
"HR",9,"prtvtahr",7,"Koalicija HDSSB-HKS",2347,"HDSSB"
"HR",9,"prtvtahr",8,"Samostalna demokratska srpska stranka (SDSS)",2348,"SDSS"
"HR",9,"prtvtahr",9,"Koalicija Pametno i Za grad",NA,NA
"HR",9,"prtvtahr",10,"Other",NA,NA
"IS",9,"prtvtcis",1,"Sjálfstæ∂isflokkinn",363,"Sj"
"IS",9,"prtvtcis",2,"Framsóknarflokkinn",964,"F"
"IS",9,"prtvtcis",3,"Vinstri hreyfinguna - grænt frambo∂",457,"Graen"
"IS",9,"prtvtcis",4,"Samfylkinguna",1396,"Sam"
"IS",9,"prtvtcis",5,"Bjarta framtí∂",2517,"BF"
"IS",9,"prtvtcis",6,"Pírata",2048,"Pi"
"IS",9,"prtvtcis",7,"Vi∂reisn",5454,"V"
"IS",9,"prtvtcis",8,"Mi∂flokkinn",7565,"M"
"IS",9,"prtvtcis",9,"Dögun",2518,"Dawn"
"IS",9,"prtvtcis",10,"Alþý∂ufylkinguna",NA,NA
"IS",9,"prtvtcis",11,"Húmanistaflokkinn",NA,NA
"IS",9,"prtvtcis",12,"Flokk fólksins",5852,"FlF"
"IS",9,"prtvtcis",13,"íslensku  þjó∂fylkinguna",NA,NA
"IS",9,"prtvtcis",14,"Blank paper",NA,NA
"IS",9,"prtvtcis",15,"Other",NA,NA
"LV",9,"prtvtalv",1,"Latvijas Krievu savienība",5657,NA
"LV",9,"prtvtalv",2,"Jaunā konservatīvā partija",1632,"JP"
"LV",9,"prtvtalv",3,"Rīcības partija",NA,NA
"LV",9,"prtvtalv",4,"Nacionālā apvienība 'Visu Latvijai!' - 'Tēvzemei un Brīvībai/LNNK'",NA,NA
"LV",9,"prtvtalv",5,"Progresīvie",6357,"P"
"LV",9,"prtvtalv",6,"Latvijas centriskā partija",NA,NA
"LV",9,"prtvtalv",7,"LSDSP/KDS/GKL",NA,NA
"LV",9,"prtvtalv",8,"No sirds Latvijai",3193,"NsL"
"LV",9,"prtvtalv",9,"Sociāldemokrātiskā partija 'Saskaņa'",5976,NA
"LV",9,"prtvtalv",10,"Attīstībai/Par!",8393,NA
"LV",9,"prtvtalv",11,"Latvijas Reģionu Apvienība",3194,"LRa"
"LV",9,"prtvtalv",12,"Latviešu Nacionālisti",1789,"LNNK"
"LV",9,"prtvtalv",13,"Jaunā Vienotība",NA,NA
"LV",9,"prtvtalv",14,"Par alternatīvu",3214,"PPA"
"LV",9,"prtvtalv",15,"Politiskā partija KPV LV",6356,"KPV-LV"
"LV",9,"prtvtalv",16,"Zaļo un Zemnieku savienība",701,"ZZS"
"LV",9,"prtvtalv",17,"Other",NA,NA
"PT",9,"prtvtcpt",1,"PTP-MAS - Agir",NA,NA
"PT",9,"prtvtcpt",2,"B.E. - Bloco de Esquerda",1310,"BE"
"PT",9,"prtvtcpt",3,"PCP-PEV - CDU - Coliga  o Democr tica Unit ria",284,"CDU"
"PT",9,"prtvtcpt",4,"JPP - Juntos pelo Povo",NA,NA
"PT",9,"prtvtcpt",5,"L/TDA - LIVRE/Tempo de Avan ar",3255,NA
"PT",9,"prtvtcpt",6,"NC - N s, Cidad os!",7358,"NC"
"PT",9,"prtvtcpt",7,"PPV/CDC - Partido Cidadania e Democracia Crist ",NA,NA
"PT",9,"prtvtcpt",8,"PCTP/MRPP - Partido Comunista dos Trabalhadores Portugueses",857,"PCTP/MRPP"
"PT",9,"prtvtcpt",9,"MPT - Partido da Terra",3226,"MPT"
"PT",9,"prtvtcpt",10,"PDR - Partido Democr tico Republicano",4513,"PDR"
"PT",9,"prtvtcpt",11,"PNR - Partido Nacional Renovador",6313,NA
"PT",9,"prtvtcpt",12,"PPM - Partido Popular Mon rquico",1480,"PPM"
"PT",9,"prtvtcpt",13,"PS - Partido Socialista",655,"PS"
"PT",9,"prtvtcpt",14,"PURP - Partido Unido dos Reformados e Pensionistas",NA,NA
"PT",9,"prtvtcpt",15,"PAN - Pessoas-Animais-Natureza",97,"PAN"
"PT",9,"prtvtcpt",16,"PPD-PSD/CDS-PP - Portugal   Frente",5939,NA
"PT",9,"prtvtcpt",17,"Votou em branco/ nulo",NA,NA
"PT",9,"prtvtcpt",18,"Other",NA,NA
"RO",4,"prtvtaro",1,"PD-L",660,"PD-L"
"RO",4,"prtvtaro",2,"Alianta PSD-P",120,"PSD"
"RO",4,"prtvtaro",3,"PNL",874,"PLD"
"RO",4,"prtvtaro",4,"PRM",1305,"PRM"
"RO",4,"prtvtaro",5,"UDMR",1105,"UDMR"
"RO",4,"prtvtaro",6,"PNG-CD",296,"PNG-CD"
"RO",4,"prtvtaro",9,"PNTCD",1750,"PNT-CD"
"RO",4,"prtvtaro",11,"Other: PR",NA,NA
"RO",4,"prtvtaro",12,"Other: PIN",NA,NA
"RO",4,"prtvtaro",13,"Other: FDGR",NA,NA
"RO",4,"prtvtaro",66,"Not applicable",NA,NA
"RO",4,"prtvtaro",77,"Refusal",NA,NA
"RO",4,"prtvtaro",88,"Don't know",NA,NA
"RO",4,"prtvtaro",99,"No answer",NA,NA
"SK",9,"prtvtdsk",1,"Obyčajní Ľudia a nezávislé osobnosti",2130,"OLaNO"
"SK",9,"prtvtdsk",2,"Slovenská národná strana (SNS)",730,"SNS"
"SK",9,"prtvtdsk",3,"Smer – SD",311,"Smer"
"SK",9,"prtvtdsk",4,"Most–H d",258,"MH"
"SK",9,"prtvtdsk",5,"ĽS Naše Slovensko",656,"LsNS"
"SK",9,"prtvtdsk",6,"Sloboda a Solidarita (SaS)",1386,"SaS"
"SK",9,"prtvtdsk",7,"Sieť",4872,"S"
"SK",9,"prtvtdsk",8,"SME Rodina",4873,"SR"
"SK",9,"prtvtdsk",9,"Other",NA,NA
"ES",9,"prtvtees",1,"PP",441,"AP-P"
"ES",9,"prtvtees",2,"PSOE",1338,"PSOE"
"ES",9,"prtvtees",3,"Unidas Podemos",7656,"UP"
"ES",9,"prtvtees",4,"Podemos",3203,"P"
"ES",9,"prtvtees",5,"Ciudadanos",3217,"Cs"
"ES",9,"prtvtees",6,"IU",247,"PCE|IU"
"ES",9,"prtvtees",7,"En Comú Podem",8031,"ECP"
"ES",9,"prtvtees",8,"Más País",8395,NA
"ES",9,"prtvtees",9,"Compromís",5623,NA
"ES",9,"prtvtees",10,"ERC",848,"ERC"
"ES",9,"prtvtees",11,"Junts per Catalunya/PDeCAT",7421,NA
"ES",9,"prtvtees",12,"Bloque Nacionalista Galego",1011,"BNG"
"ES",9,"prtvtees",13,"EAJ-PNV",1637,"PNV"
"ES",9,"prtvtees",14,"EH-Bildu",5668,"EHB"
"ES",9,"prtvtees",15,"CC-PNC",NA,NA
"ES",9,"prtvtees",16,"VOX",3218,"Vox"
"ES",9,"prtvtees",17,"Navarra Suma",NA,NA
"ES",9,"prtvtees",18,"PACMA",3219,"PACMA"
"ES",9,"prtvtees",19,"CUP",8357,"CUP"
"ES",9,"prtvtees",20,"PRC",NA,NA
"ES",9,"prtvtees",53,"Other",NA,NA
"ES",9,"prtvtees",54,"Blank vote",NA,NA
"ES",9,"prtvtees",55,"Invalid vote",NA,NA
"DE",9,"prtvede2",1,"Christian Democratic Union/Christian Social Union (CDU/CSU)",211,"CDU+CSU"
"DE",9,"prtvede2",2,"Social Democratic Party (SPD)",383,"SPD"
"DE",9,"prtvede2",3,"The Left (Die Linke)",1545,"PDS|Li"
"DE",9,"prtvede2",4,"Alliance 90/The Greens (Bündnis 90/Die Grünen)",1816,"B90/Gru"
"DE",9,"prtvede2",5,"Free Democratic Party (FDP)",573,"FDP"
"DE",9,"prtvede2",6,"Alternative for Germany (AFD)",1976,"AfD"
"DE",9,"prtvede2",7,"Pirate Party (Piratenpartei)",1287,"Pi"
"DE",9,"prtvede2",8,"National Democratic Party (NPD)",1723,"NPD"
"DE",9,"prtvede2",9,"Other",NA,NA
"DE",2,"prtvade2",1,"Social Democratic Party (SPD) ",383,"SPD"
"DE",2,"prtvade2",2,"Christian Democratic Union (CDU/CSU) ",211,"CDU+CSU"
"DE",2,"prtvade2",3,"Green Party (Bündnis 90/Die Grünen) ",1816,"B90/Gru"
"DE",2,"prtvade2",4,"Liberal Democratic Party (FDP) ",573,"FDP"
"DE",2,"prtvade2",5,"Party of Democratic Socialism (PDS) ",86,NA
"DE",2,"prtvade2",6,"Republican Party (Republikaner) ",720,"Rep"
"DE",2,"prtvade2",7,"National Democratic Party/German People's Union (NPD/DVU) ",NA,NA
"DE",2,"prtvade2",8,"Other ",NA,NA
"DE",2,"prtvade2",66,"Not applicable ",NA,NA
"DE",2,"prtvade2",77,"Refusal ",NA,NA
"DE",2,"prtvade2",88,"Don't know ",NA,NA
"DE",2,"prtvade2",99,"No answer ",NA,NA
"DE",5,"prtvcde2",1,"SPD ",383,"SPD"
"DE",5,"prtvcde2",2,"CDU\CSU ",211,"CDU+CSU"
"DE",5,"prtvcde2",3,"Bündnis90\Die Grünen ",1816,"B90/Gru"
"DE",5,"prtvcde2",4,"FPD ",573,"FDP"
"DE",5,"prtvcde2",5,"Die Linke\PDS ",1545,"PDS|Li"
"DE",5,"prtvcde2",6,"Die Republikaner ",720,"Rep"
"DE",5,"prtvcde2",7,"NPD ",1723,"NPD"
"DE",5,"prtvcde2",8,"Andere Partei ",NA,NA
"DE",5,"prtvcde2",66,"Not applicable ",NA,NA
"DE",5,"prtvcde2",77,"Refusal ",NA,NA
"DE",5,"prtvcde2",88,"Don't know ",NA,NA
"DE",5,"prtvcde2",99,"No answer ",NA,NA
"DE",4,"prtvbde2",1,"Social Democratic Party (SPD)",383,"SPD"
"DE",4,"prtvbde2",2,"Christian Democratic Union (CDU/CSU)",211,"CDU+CSU"
"DE",4,"prtvbde2",3,"Green Party (Bündnis 90/Die Grünen)",1816,"B90/Gru"
"DE",4,"prtvbde2",4,"Liberal Democratic Party (FDP)",573,"FDP"
"DE",4,"prtvbde2",5,"The Left Party.Party of Democratic Socialism (Linkspartei.PDS)",86,NA
"DE",4,"prtvbde2",6,"Republican Party (Republikaner)",720,"Rep"
"DE",4,"prtvbde2",7,"National Democratic Party/German People's Union (NPD/DVU)",NA,NA
"DE",4,"prtvbde2",8,"Other party",NA,NA
"DE",4,"prtvbde2",66,"Not applicable ",NA,NA
"DE",4,"prtvbde2",77,"Refusal ",NA,NA
"DE",4,"prtvbde2",88,"Don't know ",NA,NA
"DE",4,"prtvbde2",99,"No answer ",NA,NA
"DE",1,"prtvde2",1,"SPD ",383,"SPD"
"DE",1,"prtvde2",2,"CDU/CSU",211,"CDU+CSU"
"DE",1,"prtvde2",3,"Bündnis90\Die Grünen ",1816,"B90/Gru"
"DE",1,"prtvde2",4,"FDP",573,"FDP"
"DE",1,"prtvde2",5,"PDS",1545,"PDS|Li"
"DE",1,"prtvde2",6,"Republican Party (Republikaner)",720,"Rep"
"DE",1,"prtvde2",7,"Andere Partei ",NA,NA
"DE",1,"prtvde2",66,"Not applicable ",NA,NA
"DE",1,"prtvde2",77,"Refusal ",NA,NA
"DE",1,"prtvde2",88,"Don't know ",NA,NA
"DE",1,"prtvde2",99,"No answer ",NA,NA
"DE",3,"prtvbde2",1,"Social Democratic Party (SPD)",383,"SPD"
"DE",3,"prtvbde2",2,"Christian Democratic Union (CDU/CSU)",211,"CDU+CSU"
"DE",3,"prtvbde2",3,"Green Party (Bündnis 90/Die Grünen)",1816,"B90/Gru"
"DE",3,"prtvbde2",4,"Liberal Democratic Party (FDP)",573,"FDP"
"DE",3,"prtvbde2",5,"The Left Party.Party of Democratic Socialism (Linkspartei.PDS)",86,NA
"DE",3,"prtvbde2",6,"Republican Party (Republikaner)",720,"Rep"
"DE",3,"prtvbde2",7,"National Democratic Party/German People's Union (NPD/DVU)",NA,NA
"DE",3,"prtvbde2",8,"Other party",NA,NA
"DE",3,"prtvbde2",66,"Not applicable ",NA,NA
"DE",3,"prtvbde2",77,"Refusal ",NA,NA
"DE",3,"prtvbde2",88,"Don't know ",NA,NA
"DE",3,"prtvbde2",99,"No answer ",NA,NA
"DE",6,"prtvdde2",1,"SPD ",383,"SPD"
"DE",6,"prtvdde2",2,"CDU/CSU",211,"CDU+CSU"
"DE",6,"prtvdde2",3,"Bündnis90\Die Grünen ",1816,"B90/Gru"
"DE",6,"prtvdde2",4,"FDP",573,"FDP"
"DE",6,"prtvdde2",5,"Die Linke",1545,"PDS|Li"
"DE",6,"prtvdde2",6,"Die Republikaner ",720,"Rep"
"DE",6,"prtvdde2",7,"NPD ",1723,"NPD"
"DE",6,"prtvdde2",8,"Piratenpartei",1287,"Pi"
"DE",6,"prtvdde2",9,"Andere Partei ",NA,NA
"DE",6,"prtvdde2",66,"Not applicable ",NA,NA
"DE",6,"prtvdde2",77,"Refusal ",NA,NA
"DE",6,"prtvdde2",88,"Don't know ",NA,NA
"DE",6,"prtvdde2",99,"No answer ",NA,NA
"DE",7,"prtvede2",1,"CDU/CSU",211,"CDU+CSU"
"DE",7,"prtvede2",2,"SPD ",383,"SPD"
"DE",7,"prtvede2",3,"Die Linke",1545,"PDS|Li"
"DE",7,"prtvede2",4,"Bündnis90\Die Grünen ",1816,"B90/Gru"
"DE",7,"prtvede2",5,"FDP",573,"FDP"
"DE",7,"prtvede2",6,"AfD",1976,"AfD"
"DE",7,"prtvede2",7,"Piratenpartei",1287,"Pi"
"DE",7,"prtvede2",8,"NPD ",1723,"NPD"
"DE",7,"prtvede2",9,"Andere Partei ",NA,NA
"DE",7,"prtvede2",66,"Not applicable ",NA,NA
"DE",7,"prtvede2",77,"Refusal ",NA,NA
"DE",7,"prtvede2",88,"Don't know ",NA,NA
"DE",7,"prtvede2",99,"No answer ",NA,NA
"DE",8,"prtvede2",1,"Christian Democratic Union/Christian Social Union (CDU/CSU)",211,"CDU+CSU"
"DE",8,"prtvede2",2,"Social Democratic Party (SPD)",383,"SPD"
"DE",8,"prtvede2",3,"The Left (Die Linke)",1545,"PDS|Li"
"DE",8,"prtvede2",4,"Alliance 90/The Greens (Bündnis 90/Die Grünen)",1816,"B90/Gru"
"DE",8,"prtvede2",5,"Free Democratic Party (FDP)",573,"FDP"
"DE",8,"prtvede2",6,"Alternative for Germany (AFD)",1976,"AfD"
"DE",8,"prtvede2",7,"Pirate Party (Piratenpartei)",1287,"Pi"
"DE",8,"prtvede2",8,"National Democratic Party (NPD)",1723,"NPD"
"DE",8,"prtvede2",9,"Other",NA,NA
"AT",4,"prtvtaat",1,"SPÖ",1384,"SPO"
"AT",4,"prtvtaat",2,"ÖVP",1329,"OVP"
"AT",4,"prtvtaat",3,"FPÖ",463,"FPO"
"AT",4,"prtvtaat",4,"BZÖ",599,"BZO"
"AT",4,"prtvtaat",5,"Grüne",1659,"Gruene"
"AT",4,"prtvtaat",6,"LIF",605,"LIF"
"AT",4,"prtvtaat",7,"KPÖ",996,"KPO"
"AT",4,"prtvtaat",8,"Andere",NA,NA
"AT",4,"prtvtaat",77,"Refusal",NA,NA
"AT",4,"prtvtaat",88,"Don't know",NA,NA
"IT",2,"prtvtait",1,"Democratici di sinistra",878,"DS"
"IT",2,"prtvtait",2,"La Margherita",279,"DL-M"
"IT",2,"prtvtait",3,"Comunisti Italiani",1635,"PdCI"
"IT",2,"prtvtait",4,"Verdi e SDI (Girasole)",1782,NA
"IT",2,"prtvtait",6,"SVP (Sudtirol Volkspartei – Partito Popolare Sudtirolese)",1369,"SVP"
"IT",2,"prtvtait",7,"Rifondazione Comunista",1404,"PRC"
"IT",2,"prtvtait",8,"Forza Italia",1626,"FI-PdL"
"IT",2,"prtvtait",9,"Alleanza Nazionale",813,"AN"
"IT",2,"prtvtait",10,"CCD-CDU",962,"CCD+CDU"
"IT",2,"prtvtait",11,"Lega Nord",1221,"LN"
"IT",2,"prtvtait",12,"Nuovo PSI",888,"NPSI"
"IT",2,"prtvtait",13,"Lista di Pietro",768,"IdV"
"IT",2,"prtvtait",14,"Democrazia Europea",1327,"DE"
"IT",2,"prtvtait",15,"Pannella-Bonino",2134,NA
"IT",2,"prtvtait",16,"Fiamma Tricolore",1101,"MSFT"
"IT",2,"prtvtait",17,"Other",NA,NA
"IT",2,"prtvtait",70,"Not applicable ",NA,NA
"IT",2,"prtvtait",77,"Refusal",NA,NA
"IT",2,"prtvtait",88,"Don't know",NA,NA
"LT",4,"prtvlt1",1,"Lietuvos socialdemokratų partija",64,"LSDP"
"LT",4,"prtvlt1",1,"Lietuvos socialdemokratų partija",64,"LSDP-89"
"LT",4,"prtvlt1",2,"Lietuvos rusų sąjunga",168,"LRS"
"LT",4,"prtvlt1",3,"„Fronto“ partija",1250,"SPF"
"LT",4,"prtvlt1",4,"Lietuvos centro partija",5455,"LCP"
"LT",4,"prtvlt1",5,"Tėvynės sąjunga – Lietuvos krikščionys demokratai",193,"TS-LK"
"LT",4,"prtvlt1",6,"Naujoji sąjunga (socialliberalai)",1800,"NS-SL"
"LT",4,"prtvlt1",7,"Pilietinės demokratijos partija",105,"PDP"
"LT",4,"prtvlt1",8,"Lietuvos lenkų rinkimų akcija",556,"LLRA"
"LT",4,"prtvlt1",9,"Tautos prisikėlimo partija",347,"TPP"
"LT",4,"prtvlt1",10,"Koalicija Darbo partija + jaunimas",8279,NA
"LT",4,"prtvlt1",11,"Lietuvos Respublikos liberalų sąjūdis",1744,"LRLS"
"LT",4,"prtvlt1",12,"Lietuvos valstiečių liaudininkų sąjunga",1490,"LVLS"
"LT",4,"prtvlt1",13,"Partija Tvarka ir teisingumas",237,"TT-LDP"
"LT",4,"prtvlt1",14,"Liberalų ir centro sąjunga",1193,"LiCS"
"LT",4,"prtvlt1",15,"Partija „Jaunoji Lietuva“",1026,"JL"
"LT",4,"prtvlt1",16,"Lietuvos socialdemokratų sąjunga",8258,NA
"LT",4,"prtvlt1",77,"Atsisakė nurodyti",NA,NA
"LT",4,"prtvlt1",88,"Nežino",NA,NA
"LT",5,"prtvb1",1,"Lietuvos socialdemokratu partija",64,"LSDP"
"LT",5,"prtvb1",1,"Lietuvos socialdemokratu partija",64,"LSDP-89"
"LT",5,"prtvb1",2,"Lietuvos rusu sajunga",168,"LRS"
"LT",5,"prtvb1",3,"Fronto partija",1250,"SPF"
"LT",5,"prtvb1",4,"Lietuvos centro partija",5455,"LCP"
"LT",5,"prtvb1",5,"Tevynes sajunga – Lietuvos krikscionys demokratai",193,"TS-LK"
"LT",5,"prtvb1",6,"Naujoji sajunga (socialliberalai)",1800,"NS-SL"
"LT",5,"prtvb1",7,"Pilietines demokratijos partija",105,"PDP"
"LT",5,"prtvb1",8,"Lietuvos lenku rinkimu akcija",556,"LLRA"
"LT",5,"prtvb1",9,"Tautos prisikelimo partija",347,"TPP"
"LT",5,"prtvb1",10,"Koalicija Darbo partija + jaunimas",8279,NA
"LT",5,"prtvb1",11,"Lietuvos Respublikos liberalu sajudis",1744,"LRLS"
